"link"|"datasetFolder"|"datasetDescription"|"title"|"dsFeatures"|"numberObs"|"area"|"atributeType"|"numberAttr"|"dateDonated"|"missingValues"|"numberWebHits"|"image"
"http://archive.ics.uci.edu/ml/datasets/banknote+authentication"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00267/"|"http://archive.ics.uci.edu/ml/datasets/banknote+authentication#"|"banknote authentication Data Set"|"Multivariate"|"1372"|"Computer"|"Real"|"5"|"2013-04-16"|"N/A"|"167910"|""
"http://archive.ics.uci.edu/ml/datasets/DSRC+Vehicle+Communications"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00415/"|"http://archive.ics.uci.edu/ml/datasets/DSRC+Vehicle+Communications#"|"DSRC Vehicle Communications Data Set"|"Sequential, Text"|"10000"|"Computer"|"Real"|"5"|"2017-12-13"|"N/A"|"20149"|""
"http://archive.ics.uci.edu/ml/datasets/News+Aggregator"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00359/"|"http://archive.ics.uci.edu/ml/datasets/News+Aggregator#"|"News Aggregator Data Set"|"Multivariate"|"422937"|"N/A"|"N/A"|"5"|"2016-02-28"|"N/A"|"68463"|""
"http://archive.ics.uci.edu/ml/datasets/Student+Academics+Performance"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00467/"|"http://archive.ics.uci.edu/ml/datasets/Student+Academics+Performance#"|"Student Academics Performance Data Set"|"Multivariate"|"300"|"Computer"|"N/A"|"22"|"2018-09-16"|"N/A"|"34744"|""
"http://archive.ics.uci.edu/ml/datasets/Iris"|"http://archive.ics.uci.edu/ml/machine-learning-databases/iris/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/iris/iris.names"|"Iris Data Set"|"Multivariate"|"150"|"Life"|"Real"|"4"|"1988-07-01"|"No"|"2540642"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large53.jpg"
"http://archive.ics.uci.edu/ml/datasets/Artificial+Characters"|"http://archive.ics.uci.edu/ml/machine-learning-databases/artificial-characters/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/artificial-characters/character.names"|"Artificial Characters Data Set"|"Multivariate"|"6000"|"Computer"|"Categorical, Integer, Real"|"7"|"1992-07-01"|"No"|"211480"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large6.jpg"
"http://archive.ics.uci.edu/ml/datasets/AAAI+2013+Accepted+Papers"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00314/"|"http://archive.ics.uci.edu/ml/datasets/AAAI+2013+Accepted+Papers#"|"AAAI 2013 Accepted Papers Data Set"|"Multivariate"|"150"|"Computer"|"N/A"|"5"|"2014-07-30"|"N/A"|"47970"|""
"http://archive.ics.uci.edu/ml/datasets/Waveform+Database+Generator+%28Version+1%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/waveform/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/waveform/waveform.names"|"Waveform Database Generator (Version 1) Data Set"|"Multivariate, Data-Generator"|"5000"|"Physical"|"Real"|"21"|"1988-11-10"|"No"|"65183"|""
"http://archive.ics.uci.edu/ml/datasets/Internet+Advertisements"|"http://archive.ics.uci.edu/ml/machine-learning-databases/internet_ads/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/internet_ads/ad.DOCUMENTATION"|"Internet Advertisements Data Set"|"Multivariate"|"3279"|"Computer"|"Categorical, Integer, Real"|"1558"|"1998-07-01"|"Yes"|"322310"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large51.jpg"
"http://archive.ics.uci.edu/ml/datasets/Musk+%28Version+2%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/musk/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/musk/clean2.info"|"Musk (Version 2) Data Set"|"Multivariate"|"6598"|"Physical"|"Integer"|"168"|"1994-09-12"|"No"|"61947"|""
"http://archive.ics.uci.edu/ml/datasets/Electrical+Grid+Stability+Simulated+Data+"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00471/"|"http://archive.ics.uci.edu/ml/datasets/Electrical+Grid+Stability+Simulated+Data+#"|"Electrical Grid Stability Simulated Data  Data Set"|"Multivariate"|"10000"|"Physical"|"Real"|"14"|"2018-11-16"|"N/A"|"18096"|""
"http://archive.ics.uci.edu/ml/datasets/Bike+Sharing+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00275/"|"http://archive.ics.uci.edu/ml/datasets/Bike+Sharing+Dataset#"|"Bike Sharing Dataset Data Set"|"Univariate"|"17389"|"Social"|"Integer, Real"|"16"|"2013-12-20"|"N/A"|"351987"|""
"http://archive.ics.uci.edu/ml/datasets/Avila"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00459/"|"http://archive.ics.uci.edu/ml/datasets/Avila#"|"Avila Data Set"|"Multivariate"|"20867"|"Computer"|"Real"|"10"|"2018-06-20"|"N/A"|"12503"|""
"http://archive.ics.uci.edu/ml/datasets/3D+Road+Network+%28North+Jutland%2C+Denmark%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00246/"|"http://archive.ics.uci.edu/ml/datasets/3D+Road+Network+%28North+Jutland%2C+Denmark%29#"|"3D Road Network (North Jutland, Denmark) Data Set"|"Sequential, Text"|"434874"|"Computer"|"Real"|"4"|"2013-04-16"|"N/A"|"165421"|""
"http://archive.ics.uci.edu/ml/datasets/YearPredictionMSD"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00203/"|"http://archive.ics.uci.edu/ml/datasets/YearPredictionMSD#"|"YearPredictionMSD Data Set"|"Multivariate"|"515345"|"N/A"|"Real"|"90"|"2011-02-07"|"N/A"|"143602"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large203.jpg"
"http://archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Diagnostic%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer-wisconsin/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer-wisconsin/wdbc.names"|"Breast Cancer Wisconsin (Diagnostic) Data Set"|"Multivariate"|"569"|"Life"|"Real"|"32"|"1995-11-01"|"No"|"898016"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large14.jpg"
"http://archive.ics.uci.edu/ml/datasets/Lymphography"|"http://archive.ics.uci.edu/ml/machine-learning-databases/lymphography/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/lymphography/lymphography.names"|"Lymphography Data Set"|"Multivariate"|"148"|"Life"|"Categorical"|"18"|"1988-11-01"|"No"|"74855"|""
"http://archive.ics.uci.edu/ml/datasets/Communities+and+Crime"|"http://archive.ics.uci.edu/ml/machine-learning-databases/communities/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/communities/communities.names"|"Communities and Crime Data Set"|"Multivariate"|"1994"|"Social"|"Real"|"128"|"2009-07-13"|"Yes"|"231892"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large183.jpg"
"http://archive.ics.uci.edu/ml/datasets/extention+of+Z-Alizadeh+sani+dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00411/"|"http://archive.ics.uci.edu/ml/datasets/extention+of+Z-Alizadeh+sani+dataset#"|"extention of Z-Alizadeh sani dataset Data Set"|"N/A"|"303"|"Life"|"Integer, Real"|"59"|"2017-11-17"|"N/A"|"7859"|""
"http://archive.ics.uci.edu/ml/datasets/SUSY"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00279/"|"http://archive.ics.uci.edu/ml/datasets/SUSY#"|"SUSY Data Set"|"N/A"|"5000000"|"Physical"|"Real"|"18"|"2014-02-12"|"N/A"|"57541"|""
"http://archive.ics.uci.edu/ml/datasets/Behavior+of+the+urban+traffic+of+the+city+of+Sao+Paulo+in+Brazil"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00483/"|"http://archive.ics.uci.edu/ml/datasets/Behavior+of+the+urban+traffic+of+the+city+of+Sao+Paulo+in+Brazil#"|"Behavior of the urban traffic of the city of Sao Paulo in Brazil Data Set"|"Multivariate, Time-Series"|"135"|"Computer"|"Integer, Real"|"18"|"2018-12-12"|"N/A"|"14101"|""
"http://archive.ics.uci.edu/ml/datasets/NoisyOffice"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00318/"|"http://archive.ics.uci.edu/ml/datasets/NoisyOffice#"|"NoisyOffice Data Set"|"Multivariate"|"216"|"Computer"|"Real"|"216"|"2015-01-03"|"N/A"|"55177"|""
"http://archive.ics.uci.edu/ml/datasets/Legal+Case+Reports"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00239/"|"http://archive.ics.uci.edu/ml/datasets/Legal+Case+Reports#"|"Legal Case Reports Data Set"|"Text"|"N/A"|"N/A"|"N/A"|"N/A"|"2012-10-19"|"N/A"|"70322"|""
"http://archive.ics.uci.edu/ml/datasets/Pseudo+Periodic+Synthetic+Time+Series"|"http://archive.ics.uci.edu/ml/machine-learning-databases/synthetic-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/synthetic-mld/synthetic.data.html"|"Pseudo Periodic Synthetic Time Series Data Set"|"Univariate, Time-Series"|"100000"|"N/A"|"N/A"|"N/A"|"1999-02-08"|"N/A"|"40221"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large136.jpg"
"http://archive.ics.uci.edu/ml/datasets/Statlog+%28Landsat+Satellite%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/satimage/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/satimage/sat.doc"|"Statlog (Landsat Satellite) Data Set"|"Multivariate"|"6435"|"Physical"|"Integer"|"36"|"1993-02-13"|"N/A"|"115019"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large146.jpg"
"http://archive.ics.uci.edu/ml/datasets/Audiology+%28Standardized%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/audiology/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/audiology/audiology.standardized.names"|"Audiology (Standardized) Data Set"|"Multivariate"|"226"|"Life"|"Categorical"|"69"|"1992-08-18"|"Yes"|"92520"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large7.jpg"
"http://archive.ics.uci.edu/ml/datasets/Haberman%27s+Survival"|"http://archive.ics.uci.edu/ml/machine-learning-databases/haberman/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/haberman/haberman.names"|"Haberman's Survival Data Set"|"Multivariate"|"306"|"Life"|"Integer"|"3"|"1999-03-04"|"No"|"174101"|""
"http://archive.ics.uci.edu/ml/datasets/Steel+Plates+Faults"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00198/"|"http://archive.ics.uci.edu/ml/noReadme.txt"|"Steel Plates Faults Data Set"|"Multivariate"|"1941"|"Physical"|"Integer, Real"|"27"|"2010-10-26"|"N/A"|"67120"|""
"http://archive.ics.uci.edu/ml/datasets/Credit+Approval"|"http://archive.ics.uci.edu/ml/machine-learning-databases/credit-screening/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/credit-screening/crx.names"|"Credit Approval Data Set"|"Multivariate"|"690"|"Financial"|"Categorical, Integer, Real"|"15"|"N/A"|"Yes"|"330422"|""
"http://archive.ics.uci.edu/ml/datasets/Machine+Learning+based+ZZAlpha+Ltd.+Stock+Recommendations+2012-2014"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00337/"|"http://archive.ics.uci.edu/ml/datasets/Machine+Learning+based+ZZAlpha+Ltd.+Stock+Recommendations+2012-2014#"|"Machine Learning based ZZAlpha Ltd. Stock Recommendations 2012-2014 Data Set"|"Sequential, Time-Series"|"314080"|"Business"|"Real"|"N/A"|"2015-06-06"|"Yes"|"42369"|""
"http://archive.ics.uci.edu/ml/datasets/Gas+Sensor+Array+Drift+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00224/"|"http://archive.ics.uci.edu/ml/datasets/Gas+Sensor+Array+Drift+Dataset#"|"Gas Sensor Array Drift Dataset Data Set"|"Multivariate"|"13910"|"Computer"|"Real"|"128"|"2012-04-25"|"N/A"|"125779"|""
"http://archive.ics.uci.edu/ml/datasets/Hayes-Roth"|"http://archive.ics.uci.edu/ml/machine-learning-databases/hayes-roth/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/hayes-roth/hayes-roth.names"|"Hayes-Roth Data Set"|"Multivariate"|"160"|"Social"|"Categorical"|"5"|"1989-03-01"|"No"|"87180"|""
"http://archive.ics.uci.edu/ml/datasets/Primary+Tumor"|"http://archive.ics.uci.edu/ml/machine-learning-databases/primary-tumor/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/primary-tumor/primary-tumor.names"|"Primary Tumor Data Set"|"Multivariate"|"339"|"Life"|"Categorical"|"17"|"1988-11-01"|"Yes"|"109943"|""
"http://archive.ics.uci.edu/ml/datasets/Tarvel+Review+Ratings"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00485/"|"http://archive.ics.uci.edu/ml/datasets/Tarvel+Review+Ratings#"|"Tarvel Review Ratings Data Set"|"Multivariate, Text"|"5456"|"N/A"|"Real"|"25"|"2018-12-19"|"N/A"|"17516"|""
"http://archive.ics.uci.edu/ml/datasets/Somerville+Happiness+Survey"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00479/"|"http://archive.ics.uci.edu/ml/datasets/Somerville+Happiness+Survey#"|"Somerville Happiness Survey Data Set"|"N/A"|"143"|"Life"|"Integer"|"7"|"2018-05-24"|"N/A"|"5669"|""
"http://archive.ics.uci.edu/ml/datasets/Multiple+Features"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mfeat/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mfeat/mfeat.info"|"Multiple Features Data Set"|"Multivariate"|"2000"|"Computer"|"Integer, Real"|"649"|"N/A"|"No"|"93083"|""
"http://archive.ics.uci.edu/ml/datasets/Covertype"|"http://archive.ics.uci.edu/ml/machine-learning-databases/covtype/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/covtype/covtype.info"|"Covertype Data Set"|"Multivariate"|"581012"|"Life"|"Categorical, Integer"|"54"|"1998-08-01"|"No"|"226591"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large31.jpg"
"http://archive.ics.uci.edu/ml/datasets/UNIX+User+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/UNIX_user_data-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/UNIX_user_data-mld/README"|"UNIX User Data Data Set"|"Text, Sequential"|"N/A"|"Computer"|"N/A"|"N/A"|"N/A"|"N/A"|"49439"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large141.jpg"
"http://archive.ics.uci.edu/ml/datasets/Online+Retail"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00352/"|"http://archive.ics.uci.edu/ml/datasets/Online+Retail#"|"Online Retail Data Set"|"Multivariate, Sequential, Time-Series"|"541909"|"Business"|"Integer, Real"|"8"|"2015-11-06"|"N/A"|"325211"|""
"http://archive.ics.uci.edu/ml/datasets/OpinRank+Review+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00205/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00205/OpinRankDataset.pdf"|"OpinRank Review Dataset Data Set"|"Text"|"N/A"|"Computer"|"N/A"|"N/A"|"2011-07-26"|"N/A"|"46056"|""
"http://archive.ics.uci.edu/ml/datasets/Molecular+Biology+%28Splice-junction+Gene+Sequences%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/molecular-biology/splice-junction-gene-sequences/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/molecular-biology/splice-junction-gene-sequences/splice.names"|"Molecular Biology (Splice-junction Gene Sequences) Data Set"|"Sequential, Domain-Theory"|"3190"|"Life"|"Categorical"|"61"|"1992-01-01"|"No"|"90017"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large67.jpg"
"http://archive.ics.uci.edu/ml/datasets/Heterogeneity+Activity+Recognition"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00344/"|"http://archive.ics.uci.edu/ml/datasets/Heterogeneity+Activity+Recognition#"|"Heterogeneity Activity Recognition Data Set"|"Multivariate, Time-Series"|"43930257"|"Computer"|"Real"|"16"|"2015-10-26"|"Yes"|"82212"|""
"http://archive.ics.uci.edu/ml/datasets/Pittsburgh+Bridges"|"http://archive.ics.uci.edu/ml/machine-learning-databases/bridges/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/bridges/bridges.names"|"Pittsburgh Bridges Data Set"|"Multivariate"|"108"|"N/A"|"Categorical, Integer"|"13"|"1990-08-01"|"Yes"|"87109"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large18.jpg"
"http://archive.ics.uci.edu/ml/datasets/AutoUniv"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00197/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00197/AutoUniv User Guide.pdf"|"AutoUniv Data Set"|"Multivariate"|"N/A"|"N/A"|"Categorical, Integer, Real"|"N/A"|"2010-11-03"|"N/A"|"52539"|""
"http://archive.ics.uci.edu/ml/datasets/Abalone"|"http://archive.ics.uci.edu/ml/machine-learning-databases/abalone/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/abalone/abalone.names"|"Abalone Data Set"|"Multivariate"|"4177"|"Life"|"Categorical, Integer, Real"|"8"|"1995-12-01"|"No"|"764442"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large1.jpg"
"http://archive.ics.uci.edu/ml/datasets/Perfume+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00303/"|"http://archive.ics.uci.edu/ml/datasets/Perfume+Data#"|"Perfume Data Data Set"|"Univariate, Domain-Theory"|"560"|"Computer"|"Integer"|"2"|"2014-07-22"|"N/A"|"113698"|""
"http://archive.ics.uci.edu/ml/datasets/Real+estate+valuation+data+set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00477/"|"http://archive.ics.uci.edu/ml/datasets/Real+estate+valuation+data+set#"|"Real estate valuation data set Data Set"|"Multivariate"|"414"|"Business"|"Integer, Real"|"7"|"2018-08-18"|"N/A"|"17991"|""
"http://archive.ics.uci.edu/ml/datasets/MONK%27s+Problems"|"http://archive.ics.uci.edu/ml/machine-learning-databases/monks-problems/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/monks-problems/monks.names"|"MONK's Problems Data Set"|"Multivariate"|"432"|"N/A"|"Categorical"|"7"|"1992-10-01"|"No"|"191910"|""
"http://archive.ics.uci.edu/ml/datasets/Solar+Flare"|"http://archive.ics.uci.edu/ml/machine-learning-databases/solar-flare/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/solar-flare/flare.names"|"Solar Flare Data Set"|"Multivariate"|"1389"|"Physical"|"Categorical"|"10"|"1989-03-01"|"No"|"125729"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large89.jpg"
"http://archive.ics.uci.edu/ml/datasets/Activities+of+Daily+Living+%28ADLs%29+Recognition+Using+Binary+Sensors"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00271/"|"http://archive.ics.uci.edu/ml/datasets/Activities+of+Daily+Living+%28ADLs%29+Recognition+Using+Binary+Sensors#"|"Activities of Daily Living (ADLs) Recognition Using Binary Sensors Data Set"|"Multivariate, Sequential, Time-Series"|"2747"|"Computer"|"N/A"|"N/A"|"2013-10-28"|"N/A"|"79261"|""
"http://archive.ics.uci.edu/ml/datasets/LSVT+Voice+Rehabilitation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00282/"|"http://archive.ics.uci.edu/ml/datasets/LSVT+Voice+Rehabilitation#"|"LSVT Voice Rehabilitation Data Set"|"Multivariate"|"126"|"Life"|"Real"|"309"|"2014-02-19"|"N/A"|"28501"|""
"http://archive.ics.uci.edu/ml/datasets/WESAD+%28Wearable+Stress+and+Affect+Detection%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00465/"|"http://archive.ics.uci.edu/ml/datasets/WESAD+%28Wearable+Stress+and+Affect+Detection%29#"|"WESAD (Wearable Stress and Affect Detection) Data Set"|"Multivariate, Time-Series"|"63000000"|"Computer"|"Real"|"12"|"2018-09-14"|"N/A"|"13170"|""
"http://archive.ics.uci.edu/ml/datasets/Statlog+%28Image+Segmentation%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/segment/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/segment/segment.doc"|"Statlog (Image Segmentation) Data Set"|"Multivariate"|"2310"|"N/A"|"Real"|"19"|"1990-11-01"|"No"|"53998"|""
"http://archive.ics.uci.edu/ml/datasets/Abscisic+Acid+Signaling+Network"|"http://archive.ics.uci.edu/ml/machine-learning-databases/abscisic-acid/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/abscisic-acid/plantCellSignaling.names"|"Abscisic Acid Signaling Network Data Set"|"Multivariate"|"300"|"Life"|"Integer"|"43"|"2008-04-03"|"N/A"|"50824"|""
"http://archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+dynamic+gas+mixtures"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00322/"|"http://archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+dynamic+gas+mixtures#"|"Gas sensor array under dynamic gas mixtures Data Set"|"Multivariate, Time-Series"|"4178504"|"Computer"|"Real"|"19"|"2015-03-20"|"N/A"|"43589"|""
"http://archive.ics.uci.edu/ml/datasets/microblogPCU"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00323/"|"http://archive.ics.uci.edu/ml/datasets/microblogPCU#"|"microblogPCU Data Set"|"Multivariate, Univariate, Sequential, Text"|"221579"|"Computer"|"Integer, Real"|"20"|"2015-03-17"|"Yes"|"38182"|""
"http://archive.ics.uci.edu/ml/datasets/PubChem+Bioassay+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00209/"|"http://archive.ics.uci.edu/ml/datasets/PubChem+Bioassay+Data#"|"PubChem Bioassay Data Data Set"|"Multivariate"|"N/A"|"Life"|"Integer, Real"|"N/A"|"2011-03-29"|"N/A"|"34728"|""
"http://archive.ics.uci.edu/ml/datasets/Simulated+Falls+and+Daily+Living+Activities+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00455/"|"http://archive.ics.uci.edu/ml/datasets/Simulated+Falls+and+Daily+Living+Activities+Data+Set#"|"Simulated Falls and Daily Living Activities Data Set Data Set"|"Time-Series"|"3060"|"Life"|"Integer"|"138"|"2018-06-06"|"Yes"|"35391"|""
"http://archive.ics.uci.edu/ml/datasets/Diabetes"|"http://archive.ics.uci.edu/ml/machine-learning-databases/diabetes/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/diabetes/README"|"Diabetes Data Set"|"Multivariate, Time-Series"|"N/A"|"Life"|"Categorical, Integer"|"20"|"N/A"|"N/A"|"366790"|""
"http://archive.ics.uci.edu/ml/datasets/Statlog+%28Australian+Credit+Approval%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/australian/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/australian/australian.doc"|"Statlog (Australian Credit Approval) Data Set"|"Multivariate"|"690"|"Financial"|"Categorical, Integer, Real"|"14"|"N/A"|"Yes"|"138127"|""
"http://archive.ics.uci.edu/ml/datasets/Record+Linkage+Comparison+Patterns"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00210/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00210/documentation"|"Record Linkage Comparison Patterns Data Set"|"Multivariate"|"5749132"|"N/A"|"Real"|"12"|"2011-03-10"|"Yes"|"72091"|""
"http://archive.ics.uci.edu/ml/datasets/MAGIC+Gamma+Telescope"|"http://archive.ics.uci.edu/ml/machine-learning-databases/magic/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/magic/magic04.names"|"MAGIC Gamma Telescope Data Set"|"Multivariate"|"19020"|"Physical"|"Real"|"11"|"2007-05-01"|"No"|"97046"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large159.jpg"
"http://archive.ics.uci.edu/ml/datasets/Forest+Fires"|"http://archive.ics.uci.edu/ml/machine-learning-databases/forest-fires/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/forest-fires/forestfires.names"|"Forest Fires Data Set"|"Multivariate"|"517"|"Physical"|"Real"|"13"|"2008-02-29"|"N/A"|"738593"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large162.jpg"
"http://archive.ics.uci.edu/ml/datasets/BLOGGER"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00255/"|"http://archive.ics.uci.edu/ml/datasets/BLOGGER#"|"BLOGGER Data Set"|"Multivariate"|"100"|"Computer"|"N/A"|"6"|"2013-07-06"|"N/A"|"67683"|""
"http://archive.ics.uci.edu/ml/datasets/Facebook+Comment+Volume+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00363/"|"http://archive.ics.uci.edu/ml/datasets/Facebook+Comment+Volume+Dataset#"|"Facebook Comment Volume Dataset Data Set"|"Multivariate"|"40949"|"N/A"|"Integer, Real"|"54"|"2016-03-11"|"N/A"|"67549"|""
"http://archive.ics.uci.edu/ml/datasets/Mushroom"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mushroom/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mushroom/agaricus-lepiota.names"|"Mushroom Data Set"|"Multivariate"|"8124"|"Life"|"Categorical"|"22"|"1987-04-27"|"Yes"|"430303"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large73.jpg"
"http://archive.ics.uci.edu/ml/datasets/Concrete+Compressive+Strength"|"http://archive.ics.uci.edu/ml/machine-learning-databases/concrete/compressive/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/concrete/compressive/Concrete_Readme.txt"|"Concrete Compressive Strength Data Set"|"Multivariate"|"1030"|"Physical"|"Real"|"9"|"2007-08-03"|"N/A"|"159431"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large165.jpg"
"http://archive.ics.uci.edu/ml/datasets/KEGG+Metabolic+Relation+Network+%28Directed%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00220/"|"http://archive.ics.uci.edu/ml/datasets/KEGG+Metabolic+Relation+Network+%28Directed%29#"|"KEGG Metabolic Relation Network (Directed) Data Set"|"Multivariate, Univariate, Text"|"53414"|"Life"|"Integer, Real"|"24"|"2011-11-28"|"N/A"|"49205"|""
"http://archive.ics.uci.edu/ml/datasets/Computer+Hardware"|"http://archive.ics.uci.edu/ml/machine-learning-databases/cpu-performance/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/cpu-performance/machine.names"|"Computer Hardware Data Set"|"Multivariate"|"209"|"Computer"|"Integer"|"9"|"1987-10-01"|"No"|"253726"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large29.jpg"
"http://archive.ics.uci.edu/ml/datasets/Parkinsons+Telemonitoring"|"http://archive.ics.uci.edu/ml/machine-learning-databases/parkinsons/telemonitoring/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/parkinsons/telemonitoring/parkinsons_updrs.names"|"Parkinsons Telemonitoring Data Set"|"Multivariate"|"5875"|"Life"|"Integer, Real"|"26"|"2009-10-29"|"N/A"|"122315"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large174.jpg"
"http://archive.ics.uci.edu/ml/datasets/Liver+Disorders"|"http://archive.ics.uci.edu/ml/machine-learning-databases/liver-disorders/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/liver-disorders/bupa.names"|"Liver Disorders Data Set"|"Multivariate"|"345"|"Life"|"Categorical, Integer, Real"|"7"|"1990-05-15"|"No"|"149084"|""
"http://archive.ics.uci.edu/ml/datasets/Vicon+Physical+Action+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00214/"|"http://archive.ics.uci.edu/ml/datasets/Vicon+Physical+Action+Data+Set#"|"Vicon Physical Action Data Set Data Set"|"Time-Series"|"3000"|"Physical"|"Real"|"27"|"2011-07-27"|"N/A"|"46679"|""
